iter	MAE
6398	617686.1186
6399	617682.9303
6400	617676.1474
6401	617670.5001
6402	617660.1974
6403	617659.3841
6404	617657.3322
6405	617654.9851
6406	617649.3888
6407	617646.5946
6408	617645.7466
6409	617645.2602
6410	617640.7344
6411	617636.1391
6412	617633.3671
6413	617617.8128
6414	617612.2973
6415	617587.4462
6416	617582.0861
6417	617579.6342
6418	617577.7167
6419	617567.9051
6420	617558.1109
6421	617543.7083
6422	617537.0562
6423	617535.3551
6424	617532.171
6425	617529.2668
6426	617512.9314
6427	617507.9915
6428	617500.9203
6429	617500.328
6430	617497.539
6431	617479.948
6432	617451.4989
6433	617449.4842
6434	617441.0428
6435	617440.4555
6436	617428.4832
6437	617413.2109
6438	617408.9726
6439	617406.0688
6440	617402.084
6441	617400.0315
6442	617391.2454
6443	617385.2828
6444	617377.6097
6445	617363.0148
6446	617356.9997
6447	617349.6024
6448	617333.5113
6449	617320.9886
6450	617317.4055
6451	617298.7673
6452	617298.493
6453	617288.0744
6454	617285.7518
6455	617278.2139
6456	617260.2126
6457	617252.5367
6458	617252.4376
6459	617231.2591
6460	617217.5885
6461	617206.9763
6462	617204.7918
6463	617201.1914
6464	617200.457
6465	617193.5052
6466	617180.9096
6467	617177.3856
6468	617175.5492
6469	617169.5777
6470	617166.0046
6471	617152.6786
6472	617150.8442
6473	617121.4662
6474	617109.1423
6475	617102.9702
6476	617093.4491
6477	617091.5908
6478	617088.8671
6479	617080.5767
6480	617076.299
6481	617062.7812
6482	617043.3963
6483	617042.1152
6484	617007.2035
6485	616999.9075
6486	616981.9975
6487	616968.1842
6488	616967.5231
6489	616963.0973
6490	616961.1706
6491	616954.1995
6492	616916.7729
6493	616914.2712
6494	616904.2386
6495	616899.214
6496	616875.4839
6497	616873.4675
6498	616871.5535
6499	616862.2329
6500	616859.4569
6501	616857.7999
6502	616856.655
6503	616854.2376
6504	616835.5625
6505	616831.7092
6506	616831.2444
6507	616830.7552
6508	616829.0449
6509	616827.2488
6510	616826.0748
6511	616823.5149
6512	616817.9887
6513	616816.2872
6514	616816.0682
6515	616788.1686
6516	616784.0473
6517	616745.509
6518	616743.5893
6519	616741.8951
6520	616735.7685
6521	616722.0735
6522	616708.5873
6523	616700.3628
6524	616686.3827
6525	616678.7899
6526	616661.5966
6527	616660.6227
6528	616658.2035
6529	616648.7704
6530	616634.4647
6531	616628.0733
6532	616627.5041
6533	616608.0781
6534	616599.1041
6535	616590.5682
6536	616590.3636
6537	616587.8685
6538	616583.7192
6539	616552.0439
6540	616546.415
6541	616544.1392
6542	616535.2229
6543	616507.7591
6544	616505.2594
6545	616497.4748
6546	616497.0918
6547	616493.1727
6548	616490.4619
6549	616489.8559
6550	616482.7261
6551	616479.4439
6552	616468.7946
6553	616456.8955
6554	616453.196
6555	616445.3614
6556	616439.1896
6557	616412.5522
6558	616409.8481
6559	616405.5771
6560	616402.4748
6561	616382.7666
6562	616380.4715
6563	616376.3009
6564	616368.6285
6565	616359.3128
6566	616338.4465
6567	616335.0823
6568	616332.6315
6569	616330.2972
6570	616319.9714
6571	616319.3739
6572	616312.8183
6573	616298.587
6574	616296.0275
6575	616295.1757
6576	616268.0581
6577	616261.4761
6578	616251.7399
6579	616249.9088
6580	616246.293
6581	616243.0746
6582	616238.125
6583	616234.8847
6584	616232.2629
6585	616225.9096
6586	616222.1812
6587	616185.4691
6588	616173.0022
6589	616164.9363
6590	616160.3097
6591	616107.8229
6592	616091.8342
6593	616089.3536
6594	616080.3027
6595	616079.3954
6596	616078.1345
6597	616068.4619
6598	616066.938
6599	616061.1071
6600	616052.1951
6601	616039.2181
6602	616037.4396
6603	616036.8561
6604	616036.7332
6605	616028.7174
6606	616022.3527
6607	616022.1774
6608	616021.4925
6609	616014.2638
6610	616013.5971
6611	616013.4495
6612	616012.9847
6613	616009.3785
6614	615998.6315
6615	615971.0248
6616	615969.9203
6617	615966.2078
6618	615955.3293
6619	615950.7259
6620	615943.9294
6621	615923.5989
6622	615921.6684
6623	615918.1775
6624	615901.793
6625	615898.3362
6626	615893.0552
6627	615886.0481
6628	615871.5632
6629	615871.2071
6630	615866.8329
6631	615864.9327
6632	615841.6575
6633	615836.369
6634	615819.0626
6635	615814.9529
6636	615810.213
6637	615809.2761
6638	615807.8534
6639	615783.6796
6640	615776.3764
6641	615774.9162
6642	615769.4583
6643	615768.7441
6644	615763.8768
6645	615755.4651
6646	615755.1694
6647	615754.9333
6648	615743.2016
6649	615741.9181
6650	615741.015
6651	615740.7046
6652	615731.7526
6653	615729.2654
6654	615723.4245
6655	615721.6122
6656	615721.5953
6657	615715.0139
6658	615694.1938
6659	615691.6301
6660	615676.9788
6661	615676.7534
6662	615667.0104
6663	615662.9988
6664	615660.5909
6665	615657.0158
6666	615655.5079
6667	615646.4807
6668	615646.2871
6669	615633.4342
6670	615631.2278
6671	615630.1388
6672	615618.7973
6673	615613.0373
6674	615600.5384
6675	615595.4425
6676	615591.3809
6677	615590.8831
6678	615585.5857
6679	615583.9531
6680	615583.1978
6681	615576.5952
6682	615573.4728
6683	615571.0887
6684	615569.5972
6685	615566.4231
6686	615566.3368
6687	615557.1913
6688	615540.385
6689	615539.8643
6690	615539.1243
6691	615525.958
6692	615506.4605
6693	615503.53
6694	615501.8926
6695	615501.7175
6696	615500.3744
6697	615489.0706
6698	615481.76
6699	615465.0893
6700	615463.0758
6701	615461.082
6702	615460.9543
6703	615460.1591
6704	615457.2381
6705	615454.0625
6706	615422.9373
6707	615416.9643
6708	615411.5379
6709	615410.3896
6710	615408.8396
6711	615407.9081
6712	615404.9347
6713	615400.5123
6714	615400.4654
6715	615395.7217
6716	615374.111
6717	615374.0349
6718	615370.7771
6719	615363.3951
6720	615362.7649
6721	615362.671
6722	615359.6069
6723	615357.7748
6724	615347.3671
6725	615344.2651
6726	615341.0524
6727	615329.1307
6728	615328.0995
6729	615318.9418
6730	615302.044
6731	615298.6406
6732	615285.81
6733	615280.6274
6734	615278.4676
6735	615271.8709
6736	615257.3517
6737	615256.6713
6738	615255.9401
6739	615243.292
6740	615228.6473
6741	615223.7738
6742	615220.9949
6743	615219.9138
6744	615175.5421
6745	615171.28
6746	615171.1722
6747	615146.5327
6748	615133.6813
6749	615131.691
6750	615111.8094
6751	615091.478
6752	615091.1509
6753	615087.7597
6754	615084.3114
6755	615073.3635
6756	615071.7
6757	615068.2024
6758	615054.2233
6759	615052.3977
6760	615020.3644
6761	614993.7366
6762	614993.675
6763	614988.5817
6764	614980.5166
6765	614969.0667
6766	614967.3519
6767	614963.8319
6768	614963.1876
6769	614948.9728
6770	614939.6153
6771	614935.4507
6772	614926.6365
6773	614920.5221
6774	614920.2554
6775	614912.6266
6776	614902.4386
6777	614901.5766
6778	614901.1903
6779	614895.5815
6780	614880.2688
6781	614878.1953
6782	614875.0021
6783	614874.9007
6784	614874.3679
6785	614829.4219
6786	614824.7151
6787	614820.1349
6788	614813.9537
6789	614796.0225
6790	614794.8763
6791	614787.444
6792	614768.7124
6793	614760.9554
6794	614759.0846
6795	614737.5472
6796	614737.107
6797	614731.9676
6798	614725.6106
6799	614720.1532
6800	614710.6232
6801	614705.049
6802	614704.6283
6803	614699.3579
6804	614695.6651
6805	614691.5797
6806	614674.8104
6807	614662.8679
6808	614657.7741
6809	614649.3075
6810	614634.042
6811	614623.7118
6812	614612.9779
6813	614612.0356
6814	614604.576
6815	614601.538
6816	614600.763
6817	614585.3325
6818	614579.7917
6819	614568.5907
6820	614566.1462
6821	614558.6506
6822	614554.9142
6823	614547.9258
6824	614533.1149
6825	614531.9859
6826	614530.3067
6827	614524.0066
6828	614502.9145
6829	614502.5705
6830	614502.3296
6831	614498.9285
6832	614477.8168
6833	614477.4316
6834	614451.6817
6835	614446.4675
6836	614445.3872
6837	614444.907
6838	614423.464
6839	614421.1785
6840	614420.5183
6841	614408.998
6842	614403.7746
6843	614401.2858
6844	614392.2461
6845	614390.3523
6846	614387.7047
6847	614367.4155
6848	614366.284
6849	614360.0204
6850	614358.9196
6851	614349.3073
6852	614345.2139
6853	614343.1295
6854	614330.5623
6855	614325.747
6856	614319.1253
6857	614317.5365
6858	614316.0214
6859	614314.5249
6860	614282.2684
6861	614273.08
6862	614271.3967
6863	614269.1348
6864	614249.3563
6865	614248.7459
6866	614245.8192
6867	614244.9176
6868	614218.8306
6869	614211.5734
6870	614207.8533
6871	614202.2568
6872	614198.4762
6873	614176.4888
6874	614174.2024
6875	614163.4115
6876	614154.0586
6877	614153.4278
6878	614151.8942
6879	614147.3966
6880	614140.2716
6881	614133.7046
6882	614121.3862
6883	614118.1828
6884	614116.002
6885	614109.6773
6886	614108.4357
6887	614101.3797
6888	614082.6073
6889	614078.9791
6890	614073.5847
6891	614070.7091
6892	614070.4417
6893	614060.6989
6894	614055.1601
6895	614040.7076
6896	614029.103
6897	614024.2755
6898	614009.5634
6899	614006.2903
6900	614000.6648
6901	613979.3106
6902	613974.7669
6903	613961.0406
6904	613959.3935
6905	613958.8389
6906	613958.1434
6907	613956.3753
6908	613954.3898
6909	613949.5412
6910	613949.3924
6911	613948.0947
6912	613946.5398
6913	613944.6125
6914	613941.9472
6915	613924.3251
6916	613902.4396
6917	613891.0585
6918	613884.3601
6919	613873.6038
6920	613858.8053
6921	613845.3861
6922	613835.148
6923	613833.8277
6924	613814.6989
6925	613811.8294
6926	613806.9507
6927	613801.0413
6928	613794.5843
6929	613792.8911
6930	613786.653
6931	613786.215
6932	613781.8229
6933	613770.5318
6934	613766.3469
6935	613766.0122
6936	613749.2037
6937	613734.4658
6938	613732.5834
6939	613723.8724
6940	613722.2095
6941	613721.997
6942	613721.7409
6943	613712.7879
6944	613707.0194
6945	613705.5139
6946	613705.2491
6947	613696.4953
6948	613695.1455
6949	613688.036
6950	613687.1681
6951	613665.723
6952	613655.6549
6953	613653.2683
6954	613652.82
6955	613651.5519
6956	613637.3124
6957	613633.6712
6958	613625.7963
6959	613619.544
6960	613614.4873
6961	613612.2457
6962	613603.7551
6963	613603.0857
6964	613602.5584
6965	613601.874
6966	613598.3994
6967	613596.7131
6968	613596.6942
6969	613590.8772
6970	613589.8431
6971	613568.3198
6972	613567.8883
6973	613559.0625
6974	613550.2413
6975	613549.1374
6976	613542.2794
6977	613536.883
6978	613529.0148
6979	613528.2993
6980	613526.3775
6981	613521.3338
6982	613499.759
6983	613498.9884
6984	613489.3051
6985	613481.3942
6986	613475.0454
6987	613473.8409
6988	613462.5698
6989	613461.5602
6990	613457.7948
6991	613453.6439
6992	613452.647
6993	613450.6194
6994	613446.9012
6995	613440.2632
6996	613422.5682
6997	613418.3846
6998	613411.2421
6999	613403.2754
7000	613390.4034
7001	613346.1564
7002	613345.9195
7003	613321.3737
7004	613319.7122
7005	613315.6018
7006	613315.3398
7007	613305.4515
7008	613301.4009
7009	613294.7067
7010	613282.4339
7011	613274.6783
7012	613267.1838
7013	613265.961
7014	613257.0086
7015	613244.3087
7016	613233.3384
7017	613220.8711
7018	613201.3492
7019	613199.7639
7020	613197.7162
7021	613196.0933
7022	613191.252
7023	613190.3545
7024	613182.1644
7025	613180.1949
7026	613174.864
7027	613171.8151
7028	613171.6809
7029	613161.8103
7030	613149.7783
7031	613149.1928
7032	613147.1246
7033	613144.7756
7034	613139.2193
7035	613139.1913
7036	613137.2636
7037	613130.324
7038	613127.7276
7039	613125.8397
7040	613123.7965
7041	613107.9711
7042	613104.9699
7043	613091.679
7044	613077.2292
7045	613074.0174
7046	613069.927
7047	613062.5379
7048	613058.2222
7049	613052.0386
7050	613048.4246
7051	613042.0838
7052	613033.8174
7053	613022.9274
7054	613016.7315
7055	613013.5201
7056	612978.9179
7057	612969.4029
7058	612966.5891
7059	612966.4221
7060	612953.918
7061	612946.7245
7062	612929.6566
7063	612926.3431
7064	612924.1336
7065	612921.0066
7066	612917.0662
7067	612912.1271
7068	612906.7481
7069	612902.7559
7070	612894.8988
7071	612889.2799
7072	612868.1915
7073	612864.5675
7074	612855.0742
7075	612852.6123
7076	612848.685
7077	612837.6434
7078	612829.3601
7079	612827.3585
7080	612821.481
7081	612818.7979
7082	612814.8023
7083	612813.3711
7084	612811.6912
7085	612803.5494
7086	612798.4596
7087	612795.8644
7088	612794.9203
7089	612792.1512
7090	612787.6787
7091	612781.9616
7092	612779.0284
7093	612775.5073
7094	612767.1055
7095	612764.7532
7096	612760.7462
7097	612760.4461
7098	612758.725
7099	612744.3998
7100	612737.8694
7101	612733.4948
7102	612732.0457
7103	612727.008
7104	612715.6478
7105	612713.3234
7106	612703.5109
7107	612690.1995
7108	612690.1066
7109	612685.132
7110	612673.8014
7111	612673.0364
7112	612667.6689
7113	612665.4778
7114	612664.5968
7115	612629.0811
7116	612628.9883
7117	612628.5693
7118	612627.0539
7119	612625.8624
7120	612624.4583
7121	612623.6965
7122	612623.3029
7123	612616.031
7124	612613.6717
7125	612608.4465
7126	612600.0098
7127	612596.2652
7128	612593.9531
7129	612591.6493
7130	612573.715
7131	612573.5576
7132	612568.4804
7133	612561.0138
7134	612549.6786
7135	612549.5597
7136	612547.6353
7137	612543.432
7138	612534.1053
7139	612533.14
7140	612531.7619
7141	612529.7321
7142	612527.3448
7143	612527.2181
7144	612523.7391
7145	612497.3597
7146	612474.9664
7147	612473.4227
7148	612472.9298
7149	612466.1371
7150	612462.2076
7151	612458.3273
7152	612452.5078
7153	612449.0967
7154	612448.5356
7155	612448.1515
7156	612446.8547
7157	612446.5699
7158	612442.9519
7159	612442.7174
7160	612432.3299
7161	612431.1689
7162	612430.1962
7163	612428.7397
7164	612420.5495
7165	612420.4423
7166	612417.5506
7167	612416.5277
7168	612402.4012
7169	612402.0179
7170	612401.5846
7171	612397.4996
7172	612389.6522
7173	612373.2029
7174	612371.8932
7175	612352.6502
7176	612318.2117
7177	612313.4964
7178	612306.4163
7179	612305.9681
7180	612305.9129
7181	612292.8819
7182	612286.3439
7183	612279.47
7184	612277.2311
7185	612277.0987
7186	612264.3541
7187	612264.2211
7188	612253.5939
7189	612247.1874
7190	612241.7884
7191	612238.7479
7192	612238.1794
7193	612232.0376
7194	612225.5054
7195	612220.7789
7196	612220.4767
7197	612211.9136
7198	612201.9576
7199	612198.4523
7200	612195.7619
7201	612194.9172
7202	612189.4389
7203	612186.9047
7204	612175.5432
7205	612164.2668
7206	612159.5454
7207	612139.5636
7208	612138.1367
7209	612128.1158
7210	612121.9024
7211	612119.4954
7212	612116.1616
7213	612115.16
7214	612112.5695
7215	612112.5415
7216	612111.6902
7217	612111.3341
7218	612108.5257
7219	612103.4012
7220	612103.3138
7221	612099.4383
7222	612094.8438
7223	612089.8948
7224	612088.5578
7225	612085.9304
7226	612076.0452
7227	612070.5738
7228	612058.4127
7229	612054.2522
7230	612051.651
7231	612051.5392
7232	612036.3254
7233	612035.0506
7234	612030.8198
7235	612028.2763
7236	612024.2285
7237	612021.4544
7238	612015.5613
7239	611982.1239
7240	611981.503
7241	611977.4787
7242	611953.3347
7243	611953.0095
7244	611951.9514
7245	611949.8776
7246	611947.0875
7247	611944.2962
7248	611932.9152
7249	611925.9336
7250	611916.7909
7251	611915.3062
7252	611909.4311
7253	611908.4473
7254	611889.7587
7255	611883.9908
7256	611883.7412
7257	611877.9866
7258	611867.966
7259	611859.7766
7260	611849.6188
7261	611842.4438
7262	611839.2124
7263	611836.5496
7264	611834.5066
7265	611831.6929
7266	611819.0517
7267	611804.6554
7268	611791.0656
7269	611783.7537
7270	611778.2043
7271	611765.3449
7272	611763.2219
7273	611761.4772
7274	611756.9888
7275	611756.2204
7276	611746.6081
7277	611729.4389
7278	611726.4009
7279	611722.0727
7280	611718.9614
7281	611715.5385
7282	611707.8158
7283	611688.3045
7284	611679.7138
7285	611678.8789
7286	611677.0984
7287	611674.6494
7288	611652.3396
7289	611520.8289
7290	611513.3819
7291	611495.0289
7292	611491.8966
7293	611488.6377
7294	611488.5767
7295	611486.6343
7296	611475.9549
7297	611471.0487
7298	611463.5435
7299	611450.0455
7300	611445.1856
7301	611439.664
7302	611437.9103
7303	611434.4362
7304	611431.7539
7305	611426.5302
7306	611417.6796
7307	611411.1426
7308	611407.1831
7309	611405.4078
7310	611404.9261
7311	611377.9251
7312	611377.149
7313	611375.1781
7314	611372.4712
7315	611369.0233
7316	611365.8885
7317	611357.724
7318	611350.8145
7319	611344.2731
7320	611336.9274
7321	611333.8799
7322	611326.0058
7323	611303.1975
7324	611299.7872
7325	611297.5811
7326	611295.2841
7327	611262.0059
7328	611259.3004
7329	611258.4311
7330	611257.3822
7331	611244.4558
7332	611239.5137
7333	611237.4019
7334	611228.0185
7335	611224.8469
7336	611212.8676
7337	611208.2807
7338	611205.6149
7339	611198.4707
7340	611197.3609
7341	611189.9103
7342	611181.0871
7343	611175.5324
7344	611163.1608
7345	611160.1789
7346	611155.0593
7347	611144.247
7348	611143.9531
7349	611136.9226
7350	611136.2575
7351	611134.5
7352	611133.7317
7353	611128.1205
7354	611117.0958
7355	611113.6343
7356	611090.3141
7357	611088.0346
7358	611087.4047
7359	611084.9037
7360	611083.1896
7361	611082.045
7362	611074.8509
7363	611073.7863
7364	611064.7197
7365	611064.4611
7366	611059.6168
7367	611052.9578
7368	611052.6063
7369	611051.1384
7370	611049.7343
7371	611049.2186
7372	611040.8848
7373	611033.6856
7374	611033.5174
7375	611032.245
7376	611025.7742
7377	611022.5272
7378	611015.9122
7379	611010.5285
7380	611006.5872
7381	611005.7028
7382	611004.3206
7383	610995.5084
7384	610992.9346
7385	610990.058
7386	610978.078
7387	610967.7176
7388	610966.1297
7389	610954.2676
7390	610926.214
7391	610918.3438
7392	610917.629
7393	610911.2399
7394	610909.8978
7395	610908.8404
7396	610902.6501
7397	610900.4805
7398	610898.0714
7399	610897.6807
7400	610897.1526
7401	610893.0438
7402	610887.9699
7403	610883.4161
7404	610882.2067
7405	610881.4089
7406	610871.1478
7407	610866.6902
7408	610865.3564
7409	610864.9927
7410	610864.7961
7411	610844.0883
7412	610836.5921
7413	610833.7913
7414	610826.8772
7415	610823.1728
7416	610819.0997
7417	610816.2364
7418	610802.409
7419	610791.2518
7420	610789.1109
7421	610787.06
7422	610785.0596
7423	610770.9089
7424	610763.1262
7425	610761.7865
7426	610755.2564
7427	610751.7484
7428	610747.8877
7429	610739.6026
7430	610736.9852
7431	610734.3873
7432	610727.8374
7433	610725.3548
7434	610723.5213
7435	610722.5191
7436	610716.9057
7437	610713.2866
7438	610708.6979
7439	610706.6085
7440	610699.9688
7441	610680.272
7442	610676.1819
7443	610666.7657
7444	610663.9657
7445	610656.7331
7446	610651.8499
7447	610646.2749
7448	610636.4273
7449	610624.1512
7450	610610.6143
7451	610609.5108
7452	610602.2774
7453	610589.1626
7454	610576.8905
7455	610560.555
7456	610559.2304
7457	610557.3089
7458	610534.9931
7459	610515.2276
7460	610499.0952
7461	610492.526
7462	610489.5164
7463	610488.6199
7464	610482.0437
7465	610465.9601
7466	610456.3143
7467	610454.4182
7468	610451.3427
7469	610446.1407
7470	610445.3923
7471	610431.243
7472	610429.6974
7473	610423.2935
7474	610422.2277
7475	610421.5532
7476	610416.0371
7477	610414.583
7478	610412.471
7479	610410.9658
7480	610400.5052
7481	610399.3607
7482	610395.5892
7483	610389.55
7484	610388.8899
7485	610386.5066
7486	610371.991
7487	610371.927
7488	610364.6276
7489	610364.6188
7490	610360.3892
7491	610348.4183
7492	610346.301
7493	610340.6919
7494	610339.8499
7495	610339.8352
7496	610335.453
7497	610332.3278
7498	610311.6356
7499	610303.59
7500	610298.442
7501	610293.6756
7502	610291.8292
7503	610285.4497
7504	610277.8509
7505	610273.49
7506	610269.9471
7507	610268.0564
7508	610267.9144
7509	610259.2111
7510	610239.081
7511	610237.1199
7512	610234.5833
7513	610231.648
7514	610231.1362
7515	610223.4007
7516	610220.255
7517	610220.2381
7518	610208.2069
7519	610194.8834
7520	610187.3293
7521	610186.782
7522	610180.9146
7523	610175.1493
7524	610169.5032
7525	610167.69
7526	610166.6266
7527	610156.6135
7528	610152.3001
7529	610148.1177
7530	610145.0142
7531	610143.1324
7532	610142.3398
7533	610133.7162
7534	610130.16
7535	610128.3447
7536	610125.7934
7537	610114.2672
7538	610112.3502
7539	610105.5078
7540	610099.8032
7541	610099.0549
7542	610097.3771
7543	610093.3769
7544	610091.5577
7545	610083.8975
7546	610069.6733
7547	610062.4244
7548	610061.792
7549	610061.4384
7550	610039.6162
7551	610036.4859
7552	610019.7963
7553	610019.6081
7554	610005.2204
7555	609993.7934
7556	609992.727
7557	609979.9481
7558	609972.674
7559	609971.2676
7560	609969.3128
7561	609965.3711
7562	609956.5295
7563	609948.3962
7564	609939.1819
7565	609909.5732
7566	609907.9377
7567	609905.6512
7568	609902.3272
7569	609895.8284
7570	609888.3658
7571	609886.4728
7572	609852.8838
7573	609852.6548
7574	609852.2152
7575	609835.7875
7576	609822.7527
7577	609818.1129
7578	609813.358
7579	609784.7857
7580	609784.6646
7581	609778.3693
7582	609764.756
7583	609753.3641
7584	609740.4746
7585	609739.1898
7586	609716.886
7587	609716.5768
7588	609716.4989
7589	609715.0207
7590	609710.7722
7591	609709.0942
7592	609708.2896
7593	609704.7631
7594	609704.4139
7595	609703.622
7596	609702.0072
7597	609692.2333
7598	609690.2966
7599	609688.8652
7600	609688.4155
7601	609673.6314
7602	609671.6178
7603	609666.2437
7604	609658.0556
7605	609647.6737
7606	609647.2493
7607	609641.5116
7608	609640.3711
7609	609640.269
7610	609638.7153
7611	609638.6149
7612	609624.3075
7613	609623.0635
7614	609621.7115
7615	609615.4745
7616	609604.5413
7617	609595.447
7618	609592.6081
7619	609591.9034
7620	609584.8024
7621	609584.3772
7622	609581.8652
7623	609569.7814
7624	609565.3558
7625	609555.5941
7626	609555.3011
7627	609550.7831
7628	609546.1797
7629	609542.9711
7630	609541.2494
7631	609527.2849
7632	609526.3005
7633	609524.2305
7634	609516.2702
7635	609512.9035
7636	609510.322
7637	609504.4014
7638	609502.1964
7639	609500.4007
7640	609497.7214
7641	609494.3331
7642	609494.0022
7643	609489.9795
7644	609487.074
7645	609484.3101
7646	609482.3905
7647	609477.8351
7648	609477.2464
7649	609476.7488
7650	609476.0801
7651	609464.8764
7652	609464.1725
7653	609461.8699
7654	609459.0287
7655	609425.8376
7656	609417.8175
7657	609412.7858
7658	609410.6124
7659	609400.3921
7660	609364.1504
7661	609358.1917
7662	609351.4844
7663	609350.4411
7664	609343.2437
7665	609342.229
7666	609341.8606
7667	609341.66
7668	609334.168
7669	609331.994
7670	609323.5291
7671	609323.0796
7672	609311.1081
7673	609308.5888
7674	609297.9541
7675	609297.1691
7676	609296.9779
7677	609285.4094
7678	609284.1909
7679	609282.2176
7680	609275.6022
7681	609272.1337
7682	609268.3438
7683	609263.1161
7684	609259.2307
7685	609258.387
7686	609257.2121
7687	609254.3416
7688	609248.0542
7689	609246.3688
7690	609239.9291
7691	609236.88
7692	609234.7954
7693	609210.2441
7694	609204.6134
7695	609203.077
7696	609200.9067
7697	609193.907
7698	609187.2792
7699	609182.5769
7700	609168.3317
7701	609158.3704
7702	609153.9438
7703	609145.2745
7704	609142.3369
7705	609139.2425
7706	609135.1336
7707	609131.9083
7708	609128.5592
7709	609125.4842
7710	609111.8877
7711	609110.5173
7712	609104.3906
7713	609103.92
7714	609096.8765
7715	609096.1048
7716	609085.9949
7717	609078.7358
7718	609077.6039
7719	609072.2963
7720	609070.1189
7721	609067.1494
7722	609057.1111
7723	609053.2393
7724	609046.272
7725	609043.5346
7726	609033.9249
7727	609031.8813
7728	609026.523
7729	609016.3293
7730	609006.1421
7731	609003.5777
7732	608993.6536
7733	608991.9713
7734	608987.3889
7735	608987.123
7736	608966.0993
7737	608961.8924
7738	608960.2732
7739	608954.732
7740	608949.337
7741	608909.2622
7742	608907.1408
7743	608904.4741
7744	608904.2715
7745	608901.076
7746	608896.2278
7747	608889.5468
7748	608884.1924
7749	608881.6069
7750	608867.9902
7751	608865.7989
7752	608857.8896
7753	608824.4358
7754	608823.0353
7755	608810.5642
7756	608809.2586
7757	608776.1984
7758	608769.9185
7759	608763.7526
7760	608759.518
7761	608754.1105
7762	608752.9962
7763	608747.6996
7764	608744.9985
7765	608742.9766
7766	608736.528
7767	608736.1781
7768	608728.3888
7769	608725.9276
7770	608723.0561
7771	608713.7622
7772	608705.2326
7773	608697.8209
7774	608693.77
7775	608691.1583
7776	608688.9962
7777	608685.575
7778	608683.918
7779	608679.3013
7780	608677.5587
7781	608661.9332
7782	608648.8807
7783	608639.1414
7784	608632.7019
7785	608631.5165
7786	608629.0282
7787	608628.7584
7788	608627.0858
7789	608619.3482
7790	608616.9352
7791	608614.222
7792	608611.2743
7793	608606.4824
7794	608597.8629
7795	608587.793
7796	608580.0128
7797	608579.8036
7798	608571.9507
7799	608570.2301
7800	608569.9155
7801	608567.4385
7802	608565.3855
7803	608565.3166
7804	608558.2173
7805	608557.6086
7806	608555.0987
7807	608549.7112
7808	608549.1151
7809	608538.6762
7810	608538.2653
7811	608491.3053
7812	608477.068
7813	608473.4688
7814	608469.9283
7815	608463.3025
7816	608455.106
7817	608453.0905
7818	608444.6098
7819	608430.5409
7820	608426.8473
7821	608388.3093
7822	608379.4341
7823	608376.6082
7824	608375.5336
7825	608374.2113
7826	608373.4302
7827	608371.8372
7828	608353.9796
7829	608353.1684
7830	608348.006
7831	608347.7352
7832	608328.5363
7833	608321.5002
7834	608317.5399
7835	608315.8933
7836	608308.4486
7837	608304.841
7838	608303.8526
7839	608303.2495
7840	608297.4374
7841	608297.0392
7842	608271.4941
7843	608259.9807
7844	608241.3773
7845	608221.1558
7846	608210.8107
7847	608210.5844
7848	608207.4252
7849	608196.3718
7850	608194.6941
7851	608190.4948
7852	608187.8745
7853	608177.9177
7854	608174.8435
7855	608158.0682
7856	608157.5713
7857	608157.1171
7858	608141.2515
7859	608139.888
7860	608139.7464
7861	608138.7218
7862	608136.1687
7863	608122.0773
7864	608115.7449
7865	608114.7197
7866	608112.7341
7867	608110.8468
7868	608108.1364
7869	608101.4901
7870	608096.8908
7871	608090.6709
7872	608080.925
7873	608080.6633
7874	608079.2503
7875	608076.241
7876	608068.9354
7877	608056.6237
7878	608055.98
7879	608053.3989
7880	608052.2036
7881	608050.0811
7882	608048.9321
7883	608047.8732
7884	608043.4735
7885	608013.9631
7886	608009.5621
7887	608007.9879
7888	608007.1716
7889	607999.8456
7890	607999.5851
7891	607994.4593
7892	607986.7368
7893	607985.5646
7894	607984.9835
7895	607983.6387
7896	607980.9421
7897	607975.1039
7898	607973.6874
7899	607961.2096
7900	607931.6135
7901	607917.1449
7902	607916.4808
7903	607901.3049
7904	607899.4354
7905	607898.3743
7906	607897.1207
7907	607873.3541
7908	607873.0029
7909	607870.7001
7910	607868.7368
7911	607868.018
7912	607863.0454
7913	607862.5886
7914	607860.9113
7915	607857.9654
7916	607857.8308
7917	607850.3285
7918	607849.8874
7919	607845.04
7920	607844.5762
7921	607838.8529
7922	607825.6366
7923	607825.3757
7924	607815.3395
7925	607814.5532
7926	607806.5824
7927	607796.5932
7928	607783.2686
7929	607778.3384
7930	607778.2142
7931	607771.1258
7932	607770.0925
7933	607769.701
7934	607767.9986
7935	607764.2377
7936	607756.3085
7937	607750.7117
7938	607744.5883
7939	607743.7952
7940	607742.8364
7941	607729.8513
7942	607719.0612
7943	607705.5894
7944	607700.2706
7945	607695.8647
7946	607684.9303
7947	607684.6057
7948	607681.3971
7949	607675.2757
7950	607670.8408
7951	607666.6662
7952	607664.5563
7953	607661.9521
7954	607658.9914
7955	607653.6514
7956	607653.4942
7957	607640.1736
7958	607637.2352
7959	607634.8628
7960	607621.6697
7961	607617.0355
7962	607616.9827
7963	607616.1275
7964	607613.4717
7965	607600.7146
7966	607591.4747
7967	607586.6345
7968	607583.2966
7969	607583.2744
